Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Apple,Fruits,0.006,52.0,14.0,0.0,2.9999999999999997e-05,0.17,2.4,3e-06,0.00011999999999999999,0.005,0.01,11.0,0.0,0.0,0.0,0.011,0.05,0.107,0.26,0.03,0.0,0.001,0.0,54.0,3e-06,2e-05,0.0,2.9999999999999997e-05,8.999999999999999e-05,5.9999999999999995e-05,4e-05,0.0046,4e-05,0.0034,5.9,1e-05,1e-05,1e-05,1e-05,4e-05,0.0,1e-05,0.05,10.0,1e-05,0.0,1e-05,0.0,0.00017999999999999998,2.2e-06,,,,,,,
Apricot,Fruits,0.013,48.0,11.0,0.0,8e-05,0.39,2.0,9e-06,0.00039,0.01,0.17,9.1,0.0,0.0,0.0,0.023,0.08,0.259,1.4,0.03,1.0000000000000001e-07,0.001,0.0,1279.0,9.6e-05,2.9999999999999997e-05,0.0,4e-05,0.0006,0.00023999999999999998,5e-05,0.01,0.0002,0.0028,0.94,2.9999999999999997e-05,4e-05,8e-05,0.0001,8e-05,1e-05,5e-05,,9.2,5e-05,2e-05,5e-05,0.0,0.0008900000000000001,3.2999999999999997e-06,,,,,,,
Dried fruit,Fruits,0.055,241.0,63.0,0.0,0.00034,0.51,7.3,1e-05,0.0027,0.032,0.07,55.0,0.0,0.0,0.0,0.071,0.07,1.162,3.4,0.02,2.2e-06,0.01,,3604.0,0.00018,2e-05,0.0,7.000000000000001e-05,0.0026,0.0005200000000000001,0.00014000000000000001,0.001,0.00039,0.014,12.0,5e-05,5.9999999999999995e-05,0.00011,8e-05,0.00023999999999999998,2e-05,5.9999999999999995e-05,0.35,53.0,7.000000000000001e-05,2e-05,8e-05,0.0,0.0043,3.1e-06,,,,,,,
Avocado,Fruits,0.012,160.0,8.5,0.0,0.00019,15.0,6.7,8.1e-05,0.00055,0.029,9.8,1.8,0.0,0.0,0.0,0.052,1.8,0.485,2.0,2.1,4.0000000000000003e-07,0.007,0.0,146.0,7e-06,7.000000000000001e-05,0.0,0.00013000000000000002,0.0017,0.0014,0.00026000000000000003,0.01,0.00064,0.014,0.12,5e-05,8e-05,0.00014000000000000001,0.00013000000000000002,0.00014000000000000001,4e-05,0.0001,0.11,0.66,7.000000000000001e-05,2.9999999999999997e-05,0.00011,0.0,0.0021000000000000003,2.1e-05,0.11,0.0,0.02,,,,
Banana,Fruits,0.005,89.0,23.0,0.0,8e-05,0.33,2.6,2e-05,0.00026000000000000003,0.027,0.03,20.0,0.0,0.0,0.0,0.022,0.07,0.358,1.1,0.11,1e-06,0.001,0.0,64.0,3e-06,2.9999999999999997e-05,0.0,7.000000000000001e-05,0.00067,0.00033,0.00037,0.0087,0.00015,0.009800000000000001,4.9,8e-05,2.9999999999999997e-05,7.000000000000001e-05,5e-05,0.00027,1e-05,5e-05,5.4,12.0,2.9999999999999997e-05,1e-05,5e-05,0.0,0.0001,5e-07,,,,,,,
Blackberry,Fruits,0.029,43.0,9.6,0.0,0.00017,0.49,5.3,2.5e-05,0.00062,0.02,0.05,4.3,0.0,0.0,0.0,0.022,0.28,0.162,1.4,0.01,4.0000000000000003e-07,0.001,0.0,214.0,1.1e-05,2e-05,0.0,2.9999999999999997e-05,0.00065,0.00028000000000000003,2.9999999999999997e-05,0.021,0.00053,0.0085,2.4,,,,,0.00065,,,0.0,4.9,,,,0.0,0.0012,2e-05,,,,,,,
Blueberry,Fruits,0.006,57.0,14.0,0.0,5.9999999999999995e-05,0.33,2.4,6e-06,0.00028000000000000003,0.006,0.05,12.0,0.0,0.0,0.0,0.012,0.15,0.077,0.74,0.03,1.0000000000000001e-07,0.001,0.0,54.0,3e-06,4e-05,0.0,4e-05,0.00041999999999999996,0.00011999999999999999,5e-05,0.009699999999999999,0.00016,0.006,5.0,1e-05,2e-05,4e-05,1e-05,0.00034,1e-05,2.9999999999999997e-05,0.03,10.0,2e-05,0.0,2.9999999999999997e-05,0.0,0.00057,1.9e-05,,,,,,,
Cherry,Fruits,0.016,50.0,12.0,0.0,0.0001,0.3,1.6,8e-06,0.00032,0.009,0.08,11.0,0.0,0.0,0.0,0.015,0.09,0.173,1.0,0.07,0.0,0.003,0.0,1283.0,6.4e-05,2.9999999999999997e-05,0.0,4e-05,0.0004,0.00014000000000000001,4e-05,0.01,0.0001,0.0060999999999999995,3.5,,,,,0.00011,,,,8.5,,,,0.0,7.000000000000001e-05,2.1000000000000002e-06,,,,,,,
Cranberry,Fruits,0.008,46.0,12.0,0.0,5.9999999999999995e-05,0.13,3.6,1e-06,0.00023,0.006,0.02,8.4,0.0,0.0,0.0,0.011,0.06,0.08,0.46,0.01,1.0000000000000001e-07,0.002,0.0,63.0,3e-06,1e-05,0.0,2e-05,0.0001,0.0003,5.9999999999999995e-05,0.014,8.999999999999999e-05,0.0055,0.67,2e-05,2.9999999999999997e-05,5e-05,4e-05,0.00027,0.0,4e-05,0.0,4.3,2.9999999999999997e-05,0.0,5e-05,0.0,0.0013,5e-06,,,,,,,
Currant,Fruits,0.033,56.0,14.0,0.0,0.00011,0.2,4.3,8e-06,0.001,0.013,0.03,9.5,0.0,0.0,0.0,0.044,0.09,0.275,1.4,0.02,6e-07,0.001,0.0,42.0,2e-06,4e-05,0.0,5e-05,0.0001,5.9999999999999995e-05,7.000000000000001e-05,0.041,0.00023,0.0076,3.5,,,,,0.00019,,,,7.4,,,,0.0,0.0001,1.1e-05,,,,,,,
Dates,Fruits,0.039,282.0,75.0,0.0,0.00020999999999999998,0.39,8.0,1.9e-05,0.001,0.043,0.04,67.0,0.0,0.0,0.0,0.062,0.02,0.656,2.5,0.03,3e-06,0.002,0.0,10.0,0.0,5e-05,0.0,7.000000000000001e-05,0.0013,0.0005899999999999999,0.00017,0.0004,0.00029,0.0063,20.0,2.9999999999999997e-05,5e-05,8e-05,7.000000000000001e-05,0.00026000000000000003,2e-05,5e-05,,63.0,4e-05,1e-05,7.000000000000001e-05,0.0,5e-05,2.7e-06,,0.0,0.0,,,,
Figs,Fruits,0.035,74.0,19.0,0.0,7.000000000000001e-05,0.3,2.9,6e-06,0.00037,0.017,0.07,16.0,0.0,0.0,0.0,0.014,0.14,0.232,0.75,0.06,2.0000000000000002e-07,0.001,0.0,142.0,7e-06,5.9999999999999995e-05,0.0,5e-05,0.0004,0.0003,0.00011,0.002,0.00015,0.0047,,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00013000000000000002,1e-05,2e-05,,16.0,2e-05,1e-05,2.9999999999999997e-05,0.0,0.00011,4.7e-06,,,,,,,
Grapefruit,Fruits,0.022,42.0,11.0,0.0,2.9999999999999997e-05,0.14,1.6,1.3e-05,8e-05,0.009,0.02,9.1,0.0,0.0,0.0,0.018,0.04,0.135,0.77,0.02,1.0000000000000001e-07,0.0,0.0,1150.0,5.8e-05,4e-05,0.0,2.9999999999999997e-05,0.0002,0.00026000000000000003,5e-05,0.031,7.000000000000001e-05,0.0077,1.8,1e-05,1e-05,2e-05,2e-05,2e-05,1e-05,1e-05,0.0,6.9,1e-05,1e-05,2e-05,0.0,0.00013000000000000002,0.0,,,,,,,
Grape,Fruits,0.014,67.0,17.0,0.0,4e-05,0.35,0.9,4e-06,0.00029,0.005,0.01,16.0,0.0,0.0,0.0,0.01,0.1,0.191,0.63,0.11,1.0000000000000001e-07,0.002,0.0,100.0,5e-06,8.999999999999999e-05,0.0,5.9999999999999995e-05,0.0003,2e-05,0.00011,0.004,4e-05,0.0056,,2e-05,1e-05,1e-05,1e-05,0.0007199999999999999,2e-05,1e-05,,16.0,2e-05,0.0,2e-05,0.0,0.00019,1.5e-05,,,,,,,
Kiwifruit,Fruits,0.034,61.0,15.0,0.0,0.00013000000000000002,0.52,3.0,2.5e-05,0.00031,0.017,0.05,12.0,0.0,0.0,0.0,0.034,0.29,0.312,1.1,0.03,2.0000000000000002e-07,0.003,0.0,87.0,4e-06,2.9999999999999997e-05,0.0,2.9999999999999997e-05,0.00034,0.00017999999999999998,5.9999999999999995e-05,0.093,0.00014000000000000001,0.0078,4.4,2.9999999999999997e-05,5e-05,7.000000000000001e-05,5.9999999999999995e-05,0.0001,2e-05,4e-05,0.0,9.0,5e-05,2e-05,5.9999999999999995e-05,0.0,0.0015,4e-05,,,,,,,
Mango,Fruits,0.011,60.0,15.0,0.0,0.00011,0.38,1.6,4.3e-05,0.00016,0.01,0.14,13.0,0.0,0.0,0.0,0.014,0.07,0.168,0.82,0.09,6e-07,0.001,0.0,1082.0,5.4e-05,2.9999999999999997e-05,0.0,4e-05,0.00067,0.0002,0.00011999999999999999,0.036,8.999999999999999e-05,0.0076,4.7,2e-05,2.9999999999999997e-05,5e-05,7.000000000000001e-05,5.9999999999999995e-05,1e-05,2.9999999999999997e-05,,14.0,2.9999999999999997e-05,1e-05,4e-05,0.0,0.0009,4.2000000000000004e-06,,,,,,,
Cantaloupe,Fruits,0.009,34.0,8.2,0.0,4e-05,0.19,0.9,2.1e-05,0.00020999999999999998,0.012,0.0,7.3,0.0,0.0,0.0,0.015,0.08,0.267,0.84,0.05,4.0000000000000003e-07,0.016,0.0,3382.0,0.000169,4e-05,0.0,2e-05,0.00073,0.00011,7.000000000000001e-05,0.037,0.00017999999999999998,0.0076,1.9,2e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,4e-05,1e-05,2e-05,0.03,7.9,2e-05,0.0,2.9999999999999997e-05,0.0,5e-05,2.5e-06,,,,,,,
Melon,Fruits,0.011,28.0,6.6,0.0,5.9999999999999995e-05,0.1,0.9,8e-06,0.00034,0.011,0.0,5.7,0.0,0.0,0.0,0.005,0.04,0.182,1.1,0.03,4.0000000000000003e-07,0.009,0.0,0.0,0.0,2e-05,0.0,2.9999999999999997e-05,0.00023,8e-05,0.00016,0.022,7.000000000000001e-05,0.0076,,,,,,4e-05,,,,5.7,,,,0.0,5e-05,2.5e-06,,,,,,,
Honeydew,Fruits,0.006,36.0,9.1,0.0,2e-05,0.14,0.8,1.9e-05,0.00017,0.01,0.0,8.3,0.0,0.0,0.0,0.011,0.06,0.228,0.54,0.04,7e-07,0.018,0.0,50.0,3e-06,4e-05,0.0,1e-05,0.00041999999999999996,0.00016,8.999999999999999e-05,0.018,8.999999999999999e-05,0.0076,3.0,1e-05,1e-05,2e-05,2e-05,2.9999999999999997e-05,1e-05,2e-05,0.0,8.1,1e-05,1e-05,2e-05,0.0,2e-05,2.8999999999999998e-06,,,,,,,
Nectarine,Fruits,0.006,44.0,11.0,0.0,8.999999999999999e-05,0.32,1.7,5e-06,0.00028000000000000003,0.009,0.09,8.9,0.0,0.0,0.0,0.026,0.11,0.201,1.1,0.03,0.0,0.0,0.0,332.0,1.7e-05,2.9999999999999997e-05,0.0,2.9999999999999997e-05,0.0011,0.00019,2.9999999999999997e-05,0.0054,0.00017,0.0062,1.4,1e-05,1e-05,1e-05,2e-05,5e-05,1e-05,2e-05,0.07,7.9,1e-05,1e-05,1e-05,0.0,0.0007700000000000001,2.2e-06,,,,,,,
Orange,Fruits,0.04,47.0,12.0,0.0,5e-05,0.12,2.4,3e-05,0.0001,0.01,0.02,9.4,0.0,0.0,0.0,0.014,0.03,0.181,0.94,0.02,5e-07,0.0,0.0,225.0,1.1e-05,8.999999999999999e-05,0.0,4e-05,0.00028000000000000003,0.00025,5.9999999999999995e-05,0.053,7.000000000000001e-05,0.008400000000000001,,2e-05,2.9999999999999997e-05,2e-05,5e-05,2.9999999999999997e-05,2e-05,2.9999999999999997e-05,,9.4,2e-05,1e-05,4e-05,0.0,0.00017999999999999998,0.0,,,,,,,
Mandarin orange,Fruits,0.037,53.0,13.0,0.0,4e-05,0.31,1.8,1.6e-05,0.00015,0.012,0.06,12.0,0.0,0.0,0.0,0.02,0.07,0.166,0.81,0.04,1.0000000000000001e-07,0.002,0.0,681.0,3.4e-05,5.9999999999999995e-05,0.0,4e-05,0.00038,0.00022,8e-05,0.027,7.000000000000001e-05,0.01,2.4,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,4e-05,0.0,2e-05,0.0,11.0,2e-05,0.0,2e-05,0.0,0.0002,0.0,,,,,,,
Passion fruit,Fruits,0.012,97.0,23.0,0.0,8.999999999999999e-05,0.7,10.0,1.4e-05,0.0016,0.029,0.09,13.0,0.0,0.0,0.0,0.068,0.41,0.348,2.2,0.06,6e-07,0.028,0.0,1272.0,6.4e-05,0.0,0.0,0.00013000000000000002,0.0015,,0.0001,0.03,0.0001,0.0076,,,,,,,,,,11.0,,,,0.0,2e-05,7e-07,,,,,,,
Peach,Fruits,0.006,39.0,9.5,0.0,7.000000000000001e-05,0.25,1.5,4e-06,0.00025,0.009,0.07,8.0,0.0,0.0,0.0,0.02,0.09,0.19,0.91,0.02,1.0000000000000001e-07,0.0,0.0,326.0,1.6e-05,2e-05,0.0,2.9999999999999997e-05,0.0008100000000000001,0.00015,2.9999999999999997e-05,0.0066,0.00017,0.0060999999999999995,1.5,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,5.9999999999999995e-05,1e-05,2e-05,0.0,8.4,2e-05,1e-05,2e-05,0.0,0.00073,2.6e-06,,,,,,,
Pear,Fruits,0.009,57.0,15.0,0.0,8e-05,0.14,3.1,7e-06,0.00017999999999999998,0.007,0.08,12.0,0.0,0.0,0.0,0.012,0.09,0.116,0.36,0.02,1.0000000000000001e-07,0.001,0.0,25.0,1e-06,1e-05,0.0,2.9999999999999997e-05,0.00016,5e-05,2.9999999999999997e-05,0.0043,0.0001,0.0050999999999999995,6.4,0.0,1e-05,2e-05,2e-05,5e-05,0.0,1e-05,,9.8,1e-05,0.0,2e-05,0.0,0.00011999999999999999,4.4e-06,,,,,,,
Persimmon,Fruits,0.027,127.0,34.0,0.0,,0.4,,,0.0025,,,34.0,,,,0.026,,0.31,0.8,,,0.001,0.0,,,,0.0,,,,,0.066,,,,2e-05,4e-05,5.9999999999999995e-05,5e-05,,1e-05,4e-05,,,4e-05,1e-05,4e-05,,,,,,,,,,
Pineapple,Fruits,0.013,50.0,13.0,0.0,0.00011,0.12,1.4,1.8e-05,0.00029,0.012,0.01,12.0,0.0,0.0,0.0,0.008,0.04,0.109,0.54,0.01,1.0000000000000001e-07,0.001,0.0,58.0,3e-06,8e-05,0.0,2.9999999999999997e-05,0.0005,0.00020999999999999998,0.00011,0.048,0.00011999999999999999,0.0055,2.1,1e-05,2e-05,2e-05,2.9999999999999997e-05,0.00093,1e-05,2e-05,0.0,9.9,2e-05,1e-05,2e-05,0.0,2e-05,7e-07,,,,,,,
Plum,Fruits,0.006,46.0,11.0,0.0,5.9999999999999995e-05,0.28,1.4,5e-06,0.00017,0.007,0.13,10.0,0.0,0.0,0.0,0.016,0.04,0.157,0.7,0.02,0.0,0.0,0.0,345.0,1.7e-05,2.9999999999999997e-05,0.0,2.9999999999999997e-05,0.00041999999999999996,0.00014000000000000001,2.9999999999999997e-05,0.0095,0.0001,0.0019,3.1,1e-05,1e-05,2e-05,2e-05,5e-05,1e-05,1e-05,0.0,9.9,1e-05,1e-05,2e-05,0.0,0.00026000000000000003,6.4000000000000006e-06,,,,,,,
Pomegranate,Fruits,0.01,83.0,19.0,0.0,0.00016,1.2,4.0,3.8e-05,0.0003,0.012,0.09,15.0,0.0,0.0,0.0,0.036,0.08,0.236,1.7,0.12,5e-07,0.003,0.0,0.0,0.0,7.000000000000001e-05,0.0,5e-05,0.00029,0.00038,8e-05,0.01,0.00035,0.0076,,,,,,0.00011999999999999999,,,,14.0,,,,0.0,0.0006,1.6e-05,,,,,,,
Prickly pear,Fruits,0.056,41.0,9.6,0.0,8e-05,0.51,3.6,6e-06,0.0003,0.085,0.08,6.0,0.0,0.0,0.0,0.024,0.21,0.22,0.73,0.07,6e-07,0.005,0.0,43.0,2e-06,1e-05,0.0,5.9999999999999995e-05,0.00046,,5.9999999999999995e-05,0.014,0.00011999999999999999,,,,,,,,,,,,,,,,,,,,,,,,
Prunes,Fruits,0.043,240.0,64.0,0.0,0.00028000000000000003,0.38,7.1,4e-06,0.00093,0.041,0.05,57.0,0.0,0.0,0.0,0.069,0.06,0.732,2.2,0.09,3e-07,0.002,,781.0,3.9e-05,5e-05,0.0,0.00019,0.0019,0.00041999999999999996,0.00020999999999999998,0.0006,0.00044,0.01,12.0,2.9999999999999997e-05,4e-05,7.000000000000001e-05,5e-05,0.0003,2e-05,5e-05,5.1,38.0,5e-05,2.9999999999999997e-05,5.9999999999999995e-05,0.0,0.00043,6e-05,,0.0,0.0,,,,
Quince,Fruits,0.011,57.0,15.0,0.0,0.00013000000000000002,0.1,1.9,3e-06,0.0007,0.008,0.04,13.0,0.0,0.0,0.0,0.017,0.05,0.197,0.4,0.01,6e-07,0.004,0.0,40.0,2e-06,2e-05,0.0,2.9999999999999997e-05,0.0002,8e-05,4e-05,0.015,4e-05,,,,,,,,,,,,,,,,,,,,,,,,
Raisin,Fruits,0.05,299.0,79.0,0.0,0.00032,0.46,3.7,5e-06,0.0019,0.032,0.05,75.0,0.0,0.0,0.0,0.101,0.04,0.749,3.1,0.06,6e-07,0.011,0.0,0.0,0.0,0.00011,0.0,0.00013000000000000002,0.0007700000000000001,0.0001,0.00017,0.0023,0.00022,0.011,30.0,7.000000000000001e-05,5.9999999999999995e-05,0.0001,8e-05,0.0003,2e-05,7.000000000000001e-05,2.7,59.0,8e-05,5e-05,8e-05,0.0,0.00011999999999999999,3.5e-06,,0.0,0.0,,,,
Raspberry,Fruits,0.025,52.0,12.0,0.0,8.999999999999999e-05,0.65,6.5,2.1e-05,0.00069,0.022,0.06,5.4,0.0,0.0,0.0,0.029,0.38,0.151,1.2,0.02,2.0000000000000002e-07,0.001,0.0,33.0,2e-06,2.9999999999999997e-05,0.0,4e-05,0.0006,0.00033,5.9999999999999995e-05,0.026,0.00041999999999999996,0.012,2.4,,,,,0.00067,,,0.0,4.4,,,,0.0,0.00087,7.8e-06,,,,,,,
Strawberry,Fruits,0.016,32.0,7.7,0.0,5e-05,0.3,2.0,2.4e-05,0.00041,0.013,0.04,5.7,0.0,0.0,0.0,0.024,0.16,0.153,0.67,0.02,4.0000000000000003e-07,0.001,0.0,12.0,1e-06,2e-05,0.0,2e-05,0.00039,0.00013000000000000002,5e-05,0.059,0.00014000000000000001,0.0057,2.4,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00039,0.0,2e-05,0.04,4.9,2e-05,1e-05,2e-05,0.0,0.00029,2.2e-06,,,,,,,
Watermelon,Fruits,0.007,30.0,7.6,0.0,4e-05,0.15,0.4,3e-06,0.00023999999999999998,0.01,0.04,7.2,0.0,0.0,0.0,0.011,0.05,0.112,0.61,0.02,4.0000000000000003e-07,0.001,0.0,569.0,2.8e-05,2.9999999999999997e-05,0.0,2e-05,0.00017999999999999998,0.00022,5e-05,0.0081,0.0001,0.0040999999999999995,3.4,1e-05,2e-05,2e-05,5.9999999999999995e-05,4e-05,1e-05,2e-05,0.0,6.2,2.9999999999999997e-05,1e-05,2e-05,0.0,5e-05,1.0000000000000001e-07,,,,,,,
Clementine,Fruits,0.03,47.0,12.0,,4e-05,0.15,1.7,2.4e-05,0.00014000000000000001,0.01,,10.0,,,,0.021,,0.177,0.85,,1.0000000000000001e-07,0.001,0.0,,,8.999999999999999e-05,,2.9999999999999997e-05,0.00064,0.00015,8e-05,0.049,5.9999999999999995e-05,0.014,1.6,,,,,2e-05,,,0.0,9.2,,,,0.0,0.0002,0.0,,,,,,,
Artichoke,Vegetables,0.044,47.0,11.0,0.0,0.00023,0.15,5.4,6.8e-05,0.0013,0.06,0.01,5.1,0.0,0.0,0.0,0.09,0.06,0.37,3.3,0.04,2.0000000000000002e-07,0.094,0.0,13.0,1e-06,7.000000000000001e-05,0.0,7.000000000000001e-05,0.001,0.00034,0.00011999999999999999,0.012,0.00049,0.034,,,,,,0.00026000000000000003,,,,0.99,,,,0.0,0.00019,1.5e-05,,,,,,,
Asparagus,Vegetables,0.044,47.0,9.2,0.0,5e-05,0.1,,4.5e-05,0.00098,0.042,0.01,9.2,,,,0.057,0.04,0.29,2.5,0.03,1.5e-06,0.004,0.0,450.0,2.3e-05,8.999999999999999e-05,0.0,0.0001,0.00063,5e-05,2e-05,0.016,0.00035999999999999997,,,8e-05,0.00014000000000000001,0.00017999999999999998,0.00017,0.0002,4e-05,0.00014000000000000001,,,8.999999999999999e-05,2.9999999999999997e-05,0.00015,0.0,,,,,,,,,
Green bean,Vegetables,0.044,35.0,7.9,0.0,5.9999999999999995e-05,0.28,3.2,3.3e-05,0.00065,0.018,0.01,4.7,0.0,0.0,0.0,0.029,0.15,0.146,1.9,0.06,2.0000000000000002e-07,0.001,0.0,633.0,3.2e-05,7.000000000000001e-05,0.0,0.0001,0.00061,7.000000000000001e-05,5.9999999999999995e-05,0.009699999999999999,0.00025,0.017,,4e-05,7.000000000000001e-05,0.00011999999999999999,8.999999999999999e-05,0.00029,2e-05,7.000000000000001e-05,,3.6,8e-05,2e-05,8.999999999999999e-05,0.0,0.00046,4.8e-05,,,,,,,
Beetroot,Vegetables,0.016,43.0,9.6,0.0,8e-05,0.17,2.8,0.000109,0.0008,0.023,0.03,6.8,0.0,0.0,0.0,0.04,0.06,0.325,1.6,0.03,7e-07,0.078,0.0,33.0,2e-06,2.9999999999999997e-05,0.0,4e-05,0.00033,0.00016,7.000000000000001e-05,0.004900000000000001,0.00035,0.006,,2e-05,5e-05,7.000000000000001e-05,5.9999999999999995e-05,0.00033,2e-05,5e-05,,6.8,5e-05,2e-05,5.9999999999999995e-05,0.0,4e-05,2.0000000000000002e-07,,,,,,,
Broad bean,Vegetables,0.018,62.0,10.0,0.0,5.9999999999999995e-05,0.5,3.6,5.8e-05,0.0015,0.031,0.02,6.5,,,,0.073,0.3,0.193,4.8,0.14,1e-06,0.041,0.0,270.0,1.4e-05,0.00013000000000000002,0.0,8.999999999999999e-05,0.0012,7.000000000000001e-05,2.9999999999999997e-05,0.02,0.00047,,,0.00011999999999999999,0.00022,0.00037,0.00031,0.00026000000000000003,4e-05,0.0002,,,0.00017999999999999998,5e-05,0.00023999999999999998,0.0,,,,,,,,,
Broccoli,Vegetables,0.047,34.0,6.6,0.0,5e-05,0.37,2.6,6.3e-05,0.00073,0.021,0.01,4.0,0.0,0.0,0.0,0.066,0.04,0.316,2.8,0.04,2.5e-06,0.033,0.0,623.0,3.1e-05,7.000000000000001e-05,0.0,0.00011999999999999999,0.00064,0.00057,0.00017999999999999998,0.089,0.00041,0.019,0.68,5.9999999999999995e-05,8e-05,0.00013000000000000002,0.00014000000000000001,0.00020999999999999998,4e-05,0.00011999999999999999,0.0,1.7,8.999999999999999e-05,2.9999999999999997e-05,0.00013000000000000002,0.0,0.00078,0.000102,,0.0,0.0,,,,
Brussels sprout,Vegetables,0.042,43.0,9.0,0.0,7.000000000000001e-05,0.3,3.8,6.1e-05,0.0014,0.023,0.02,5.2,0.0,0.0,0.0,0.069,153.0,0.389,3.4,0.06,1.6000000000000001e-06,0.025,0.0,754.0,3.8e-05,0.00014000000000000001,0.0,8.999999999999999e-05,0.00075,0.00031,0.00022,0.085,0.00041999999999999996,0.019,0.93,8e-05,0.00013000000000000002,0.00015,0.00015,0.00034,2.9999999999999997e-05,0.0001,,2.2,0.00011999999999999999,4e-05,0.00016,0.0,0.00088,0.000177,,,,,,,
Cabbage,Vegetables,0.04,25.0,5.8,0.0,2e-05,0.1,2.5,4.3e-05,0.00047,0.012,0.02,3.3,0.0,0.0,0.0,0.026,0.02,0.17,1.3,0.03,3e-07,0.018,0.0,98.0,5e-06,5.9999999999999995e-05,0.0,4e-05,0.00023,0.00020999999999999998,0.00011999999999999999,0.037,0.00017999999999999998,0.011,1.5,2e-05,2.9999999999999997e-05,4e-05,4e-05,0.00016,1e-05,2.9999999999999997e-05,0.0,3.2,4e-05,1e-05,4e-05,0.0,0.00015,7.6e-05,,0.0,,,,,
Carrot,Vegetables,0.033,41.0,9.6,0.0,5e-05,0.24,2.8,1.9e-05,0.0003,0.012,0.01,6.8,0.0,0.0,0.0,0.035,0.12,0.32,0.93,0.04,1.0000000000000001e-07,0.069,0.0,16706.0,0.000835,7.000000000000001e-05,0.0,5.9999999999999995e-05,0.00098,0.00027,0.00014000000000000001,0.005900000000000001,0.00023999999999999998,0.0088,0.55,4e-05,8e-05,0.0001,0.0001,0.00014000000000000001,2e-05,5.9999999999999995e-05,1.4,4.7,0.00019,1e-05,7.000000000000001e-05,0.0,0.00066,1.3e-05,,0.0,,,,,
Cauliflower,Vegetables,0.022,25.0,5.0,0.0,4e-05,0.28,2.0,5.7e-05,0.00041999999999999996,0.015,0.03,3.0,0.0,0.0,0.0,0.044,0.03,0.299,1.9,0.13,6e-07,0.03,0.0,0.0,0.0,5e-05,0.0,5.9999999999999995e-05,0.00051,0.00067,0.00017999999999999998,0.048,0.00027,0.044,0.97,5.9999999999999995e-05,7.000000000000001e-05,0.00011,0.00022,0.00016,2e-05,7.000000000000001e-05,,1.9,8e-05,2e-05,0.00013000000000000002,0.0,8e-05,1.6e-05,0.02,0.0,0.0,0.0,0.0,0.01,
Chicory,Vegetables,0.019,17.0,4.0,0.0,5e-05,0.1,3.1,3.7e-05,0.00023999999999999998,0.01,0.0,0.9,,,,0.026,0.04,0.211,0.9,0.02,2.0000000000000002e-07,0.002,0.0,29.0,1e-06,5.9999999999999995e-05,0.0,2.9999999999999997e-05,0.00016,0.00015,4e-05,0.0028,0.00016,,,2e-05,5e-05,4e-05,4e-05,0.0001,1e-05,2e-05,,,2.9999999999999997e-05,2e-05,4e-05,0.0,,,,,,,,,
Corn,Vegetables,0.003,96.0,21.0,0.0,5e-05,1.5,2.4,2.3e-05,0.00045,0.026,0.37,19.0,0.0,0.0,0.0,0.077,0.6,0.218,3.4,0.2,2.0000000000000002e-07,0.001,0.0,263.0,1.3e-05,8.999999999999999e-05,0.0,5.9999999999999995e-05,0.0017,0.00079,0.00014000000000000001,0.0055,0.00062,0.029,0.79,8.999999999999999e-05,0.00013000000000000002,0.00035999999999999997,0.00014000000000000001,0.00017,7.000000000000001e-05,0.00016,7.2,4.5,0.00013000000000000002,2e-05,0.00019,0.0,8.999999999999999e-05,4.0000000000000003e-07,,,,,,,
Cucumber,Vegetables,0.016,15.0,3.6,0.0,4e-05,0.11,0.5,7e-06,0.00028000000000000003,0.013,0.01,3.1,0.0,0.0,0.0,0.024,0.03,0.147,0.65,0.04,3e-07,0.002,0.0,105.0,5e-06,2.9999999999999997e-05,0.0,2.9999999999999997e-05,0.0001,0.00026000000000000003,4e-05,0.0028,0.0002,0.006,0.87,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,8e-05,1e-05,2e-05,0.83,1.7,2e-05,1e-05,2e-05,0.0,2.9999999999999997e-05,1.6e-05,,0.0,,,,,
